model,fold,metric_name,value
DeepChem/ChemBERTa-77M-MLM,15,rho,0.48544362323301277
DeepChem/ChemBERTa-77M-MLM,16,mae,0.368874423980507
DeepChem/ChemBERTa-77M-MLM,16,mse,0.33907697885758753
DeepChem/ChemBERTa-77M-MLM,16,r2,0.24973917748049423
DeepChem/ChemBERTa-77M-MLM,16,rho,0.43795185429710215
DeepChem/ChemBERTa-77M-MLM,17,mae,0.4192791995784494
DeepChem/ChemBERTa-77M-MLM,17,mse,0.34676056722482923
DeepChem/ChemBERTa-77M-MLM,17,r2,0.18187203698725685
DeepChem/ChemBERTa-77M-MLM,17,rho,0.33680883032671627
DeepChem/ChemBERTa-77M-MLM,18,mae,0.45001335257199465
DeepChem/ChemBERTa-77M-MLM,18,mse,0.394254123039956
DeepChem/ChemBERTa-77M-MLM,18,r2,0.1450449005938087
DeepChem/ChemBERTa-77M-MLM,18,rho,0.392542675227812
DeepChem/ChemBERTa-77M-MLM,19,mae,0.38106584376912583
DeepChem/ChemBERTa-77M-MLM,19,mse,0.31523819819443777
DeepChem/ChemBERTa-77M-MLM,19,r2,0.09887184135367011
DeepChem/ChemBERTa-77M-MLM,19,rho,0.3206477881617396
DeepChem/ChemBERTa-77M-MLM,20,mae,0.41355377649363667
DeepChem/ChemBERTa-77M-MLM,20,mse,0.36590034365052526
DeepChem/ChemBERTa-77M-MLM,20,r2,0.16702538076472961
DeepChem/ChemBERTa-77M-MLM,20,rho,0.43848486396180364
DeepChem/ChemBERTa-77M-MLM,21,mae,0.3944173949912112
DeepChem/ChemBERTa-77M-MLM,21,mse,0.3460422521514322
DeepChem/ChemBERTa-77M-MLM,21,r2,0.2251632299963987
DeepChem/ChemBERTa-77M-MLM,21,rho,0.37357187290853294
DeepChem/ChemBERTa-77M-MLM,22,mae,0.38194252444532806
DeepChem/ChemBERTa-77M-MLM,22,mse,0.30401902429272337
DeepChem/ChemBERTa-77M-MLM,22,r2,0.2749391150285707
DeepChem/ChemBERTa-77M-MLM,22,rho,0.4265215075207501
DeepChem/ChemBERTa-77M-MLM,23,mae,0.42622892767653114
DeepChem/ChemBERTa-77M-MLM,23,mse,0.3575810933429983
DeepChem/ChemBERTa-77M-MLM,23,r2,0.26341054965056154
DeepChem/ChemBERTa-77M-MLM,23,rho,0.4232857130389602
DeepChem/ChemBERTa-77M-MLM,24,mae,0.3651528588566977
DeepChem/ChemBERTa-77M-MLM,24,mse,0.2839339857378978
DeepChem/ChemBERTa-77M-MLM,24,r2,0.2772198008129896
DeepChem/ChemBERTa-77M-MLM,24,rho,0.4100286594464901
DeepChem/ChemBERTa-10M-MLM,0,mae,0.3770008802833735
DeepChem/ChemBERTa-10M-MLM,0,mse,0.30671005723017014
DeepChem/ChemBERTa-10M-MLM,0,r2,0.29538750184644624
DeepChem/ChemBERTa-10M-MLM,0,rho,0.3936992841659738
DeepChem/ChemBERTa-10M-MLM,1,mae,0.44648998648724897
DeepChem/ChemBERTa-10M-MLM,1,mse,0.335096617906389
DeepChem/ChemBERTa-10M-MLM,1,r2,0.16841597668588548
DeepChem/ChemBERTa-10M-MLM,1,rho,0.3819313992996299
DeepChem/ChemBERTa-10M-MLM,2,mae,0.34407668170936456
DeepChem/ChemBERTa-10M-MLM,2,mse,0.2705002304628106
DeepChem/ChemBERTa-10M-MLM,2,r2,0.34032142506228724
DeepChem/ChemBERTa-10M-MLM,2,rho,0.4579453919012518
DeepChem/ChemBERTa-10M-MLM,3,mae,0.4088883446887894
DeepChem/ChemBERTa-10M-MLM,3,mse,0.36887224545249053
DeepChem/ChemBERTa-10M-MLM,3,r2,0.2788765910363442
DeepChem/ChemBERTa-10M-MLM,3,rho,0.5225606037917225
DeepChem/ChemBERTa-10M-MLM,4,mae,0.3637956175177816
DeepChem/ChemBERTa-10M-MLM,4,mse,0.3021729521608947
DeepChem/ChemBERTa-10M-MLM,4,r2,0.2971537744296512
DeepChem/ChemBERTa-10M-MLM,4,rho,0.5026940048272389
DeepChem/ChemBERTa-10M-MLM,5,mae,0.4423486317909064
DeepChem/ChemBERTa-10M-MLM,5,mse,0.3441294239114845
DeepChem/ChemBERTa-10M-MLM,5,r2,0.14998291969372413
DeepChem/ChemBERTa-10M-MLM,5,rho,0.3555411111016602
DeepChem/ChemBERTa-10M-MLM,6,mae,0.3965516436001601
DeepChem/ChemBERTa-10M-MLM,6,mse,0.31620334816363604
DeepChem/ChemBERTa-10M-MLM,6,r2,0.2080012528292543
DeepChem/ChemBERTa-10M-MLM,6,rho,0.40004831806445285
DeepChem/ChemBERTa-10M-MLM,7,mae,0.39313457756553993
DeepChem/ChemBERTa-10M-MLM,7,mse,0.3074230378105489
DeepChem/ChemBERTa-10M-MLM,7,r2,0.1643336469218586
DeepChem/ChemBERTa-10M-MLM,7,rho,0.4003022906809293
DeepChem/ChemBERTa-10M-MLM,8,mae,0.41278746881873873
